"geoid","income","buildingAge","area","higherEduRate","marriageRate","commuteTime","liveAloneRate","maleRate","avgAge","Site_EUI__","BBL","buildingType"
360610063002,125413.950456323,100,51113,0.86231884057971,0.176623376623377,28.1478029294274,0.542372881355932,0.446469248291572,43.9794988610478,73.8,1005750057,"Multifamily Housing"
360610063002,125413.950456323,99,63943,0.86231884057971,0.176623376623377,28.1478029294274,0.542372881355932,0.446469248291572,43.9794988610478,62.2,1005750077,"Multifamily Housing"
360610063001,126172.566371681,91,116962,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,59.2,1005760036,"College/University"
360610063001,126172.566371681,92,119533,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,66.6,1005767502,"Multifamily Housing"
360610063001,126172.566371681,61,100315,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,51.1,1005770030,"Multifamily Housing"
360610063001,126172.566371681,116,234015,0.942408376963351,0.170745589072282,27.9259589652096,0.652212389380531,0.41855561412757,39.6502372166579,77.8,1005777502,"Multifamily Housing"
360610037003,118900.911161731,94,340618,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,87.3,1005780047,"Office"
360610037003,118900.911161731,95,120592,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,133.7,1005780067,"Manufacturing/Industrial Plant"
360610037003,118900.911161731,13,51420,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,72.3,1005800015,"Hotel"
360610067003,106172.006745363,95,76888,0.904701397712834,0.0638820638820639,24.1029411764706,0.736930860033727,0.353427895981087,35.8729314420804,88.8,1005860020,"K-12 School"
360610034004,69590.6432748538,16,94773,0.644428152492669,0.103448275862069,23.3217194570136,0.666666666666667,0.400107123727906,35.9282271023032,57.4,1004417503,"Multifamily Housing"
360610071005,108218.349928876,94,93291,0.817281728172817,0.130849220103986,25.3517786561265,0.610241820768137,0.441275167785235,39.8859060402685,16.2,1005920066,"Multifamily Housing"
